,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
1319,Комарова 5,45,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1320,54.819575,56.055763,Биатлон,3,1487843528.0
1320,Карла Маркса 23,1,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1321,54.725706,55.940348,Баскин Роббинс,3,1393604952.0
1321,Фрунзенская наб. 18д,88,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1322,55.729382,37.592006,Причал торпедных катеров,3,1483943785.0
1322,Пятницкая 25К1,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1323,55.74182,37.63014,Cafemax,3,1395200900.0
1323,Кузнецкий мост 12,127,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1324,55.761639,37.621157,"Кузнецкий Мост, 12",3,1488648192.0
1324,Вавилова 97,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1325,55.675489,37.540991,Балкон,3,1448129201.0
1325,Фрунзенская наб. 16д,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1326,55.729863,37.591279,Мама Зоя,3,1453931483.0
1326,Садовая-Самотечная 16К2,70,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1327,55.77312,37.618093,Сыр,3,1487093663.0
1327,Тверская 24К2,61,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1328,55.768142,37.600576,Пекинская утка,3,1468589422.0
1328,Б.Садовая 10,26,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1329,55.766901,37.592887,Кофе Хауз,3,1480107978.0
1329,Рубинштейна 29,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1330,59.926837,30.341973,Белый кофе,3,
1330,Караванная 9,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1331,59.93431,30.34099,Япона мать,3,
1331,Пятницкая 5,36,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1332,55.745093,37.627553,Coffee Bean,3,1479124724.0
1332,Серова 6К1,1,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1333,45.026189,41.940589,Виктория,3,1478424395.0
1333,Б.Грузинская 62,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1334,55.772684,37.585763,Макарони,3,1456320260.0
1334,Ново-Садовая ,0,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1335,53.229862,50.177664,Планета суши,3,1370628649.0
1335,Спортивная 5,0,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1336,53.187834,50.122453,Коматозо,3,
1336,Ленинградская 32,10,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1337,53.187823,50.090249,Марлин,3,1470567455.0
1337,Куйбышева 100,3,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1338,53.18989,50.0898,У Палыча,3,1462100272.0
1338,Среднеохтинский просп. 33К15,5,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1339,59.95516,30.415842,Глухарь на Охте,3,1417604168.0
1339,Ватутина 8,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1340,59.96203,30.379765,Папина кухня,3,1314860083.0
1340,просп. Просвещения 69,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1341,60.039813,30.395962,Пятый элемент,3,1455697261.0
1341,Спортивная 14,5,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1342,53.191594,50.123909,Beerлога,3,1481733577.0
1342,Коммунистическая 27,10,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1343,53.200787,50.142163,Beerhouse,3,1425834912.0
1343,Лаврушинский пер. 15К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1344,55.741703,37.621579,Артиссимо,3,1334495485.0
1344,Советской Армии 235,13,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1345,53.233069,50.188174,Beerлога,3,1440098196.0
1345,Молодогвардейская 223,3,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1346,53.207912,50.123873,Beerлога,3,1371402845.0
1346,Банный пер. 3,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1347,55.786384,37.636626,Аквариус,3,1331835743.0
